id,address,bedrooms,bathrooms,monthly_price,ber,category,daft_link,agent_name,has_video,has_virtual_tour,total_images,dublin_subcode
6188140,"Courtney House, Appian Way, Ranelagh, Dublin 6",2.0,1.0,2250,C3,Rent,http://www.daft.ie/for-rent/apartment-courtney-house-appian-way-ranelagh-dublin-6/6188140,Mark Kelly,False,False,19,6.0
6206263,"Lymewood mews, Santry, Dublin 9",3.0,2.0,2700,C1,Rent,http://www.daft.ie/for-rent/apartment-lymewood-mews-santry-dublin-9/6206263,Sarah Pierse,False,False,9,9.0
6232143,"Apartment 142, Block 1, The Watermill, Dublin 5, Raheny, Dublin 5",2.0,2.0,2100,B2,Rent,http://www.daft.ie/for-rent/apartment-apartment-142-block-1-the-watermill-dublin-5-raheny-dublin-5/6232143,Gary Meehan,False,False,12,5.0
6232016,"Kingscourt, Smithfield, Dublin 7",2.0,1.0,2400,D1,Rent,http://www.daft.ie/for-rent/apartment-kingscourt-smithfield-dublin-7/6232016,Maria Vrebac,False,False,1,7.0
6231781,"406, Block J, Castleforbes Sq, IFSC, Dublin 1",1.0,1.0,1938,D2,Rent,http://www.daft.ie/for-rent/apartment-406-block-j-castleforbes-sq-ifsc-dublin-1/6231781,Madden Property Consultants,False,False,8,1.0
6231748,"Ballycullen Avenue, Firhouse, Dublin 24",1.0,,1671,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-ballycullen-avenue-firhouse-dublin-24/6231748,Booking Adviser,False,False,5,24.0
6231733,"50 Mill Race, Martin'S Row, Chapelizod, Dublin 20",2.0,1.0,1843,SI_666,Rent,http://www.daft.ie/for-rent/apartment-50-mill-race-martins-row-chapelizod-dublin-20/6231733,Andreas Neamti - Lettings,False,False,11,20.0
6167033,"Apartment 4, Park House, Ardilaun Court, Dublin 8",1.0,1.0,2100,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-4-park-house-ardilaun-court-dublin-8/6167033,Nicole Boylan,False,False,11,8.0
6231489,"The Academy, Park West, Dublin 12",2.0,2.0,1812,C2,Rent,http://www.daft.ie/for-rent/apartment-the-academy-park-west-dublin-12/6231489,Lettings Office,False,False,10,12.0
6204436,"O'Donoghue Street, Dublin 8, Inchicore, Dublin 8",3.0,2.0,3200,B2,Rent,http://www.daft.ie/for-rent/property-odonoghue-street-dublin-8-inchicore-co-dublin/6204436,Private User,False,False,9,8.0
6197385,"Belfield Court, Donnybrook, Dublin 4",1.0,1.0,1950,D2,Rent,http://www.daft.ie/for-rent/apartment-belfield-court-donnybrook-dublin-4/6197385,Neil,False,False,18,4.0
6197243,"Proby Place, Carysfort Avenue, Blackrock, Co. Dublin",4.0,4.0,9000,A3,Rent,http://www.daft.ie/for-rent/house-proby-place-carysfort-avenue-blackrock-co-dublin/6197243,Sophie,True,False,14,
6171247,"82 Meath Street, Dublin 8, The Coombe, Dublin 8",2.0,1.0,2650,B1,Rent,http://www.daft.ie/for-rent/apartment-82-meath-street-dublin-8-the-coombe-dublin-8/6171247,Gavin Fogarty,False,False,5,8.0
6231318,"125 Allendale Square, Clonsilla, Dublin 15",2.0,1.0,2346,C3,Rent,http://www.daft.ie/for-rent/apartment-125-allendale-square-clonsilla-dublin-15/6231318,Flynn & Associates Castleknock,False,False,0,15.0
6187590,"Redgap, Rathcoole, Co. Dublin",1.0,,1500,B1,Rent,http://www.daft.ie/for-rent/studio-apartment-redgap-rathcoole-co-dublin/6187590,l,False,False,2,
6201290,"Apartment 5, Muirdúna Seafort, 10 Seafort Avenue, Sandymount, Dublin 4",1.0,1.0,2284,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-5-muird-na-seafort-10-seafort-avenue-sandymount-dublin-4/6201290,Nicole Boylan,False,False,10,4.0
6226305,"Apartment 109, The Crescent, Park West, Dublin 12",2.0,2.0,2351,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-109-the-crescent-park-west-dublin-12/6226305,Nicole Boylan,False,False,8,12.0
6047860,"Apartment 141, Block B/C, The Waterside, Dublin 4",1.0,1.0,2100,B3,Rent,http://www.daft.ie/for-rent/apartment-apartment-141-block-b-c-the-waterside-dublin-4/6047860,Nicole Boylan,False,True,18,4.0
6231293,"Kingscourt, Smithfield, Dublin 7",1.0,1.0,2000,D1,Rent,http://www.daft.ie/for-rent/apartment-kingscourt-smithfield-dublin-7/6231293,Maria Vrebac,False,False,1,7.0
6227545,"48 Laraghcon, Lucan, Lucan, Co. Dublin",3.0,3.0,2800,B3,Rent,http://www.daft.ie/for-rent/house-48-laraghcon-lucan-lucan-co-dublin/6227545,Tadhg Kelleher,False,False,13,
6227755,"Apartment 6, Orpen Hall, Cabinteely, Dublin 18",2.0,2.0,3000,A2,Rent,http://www.daft.ie/for-rent/apartment-apartment-6-orpen-hall-cabinteely-dublin-18/6227755,Laura Bourne,False,False,21,18.0
6227550,"North Circular Road, Dublin 7",1.0,,1395,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-north-circular-road-dublin-7/6227550,Jordan Ryan,False,False,6,7.0
6181999,"Broadfield Hall, Tallaght, Dublin 24",2.0,2.0,2750,C1,Rent,http://www.daft.ie/for-rent/apartment-broadfield-hall-tallaght-dublin-24/6181999,Serviced Apartments in Dublin,False,False,6,24.0
6210101,"Saint Killians Park, Clondalkin, Dublin 22",2.0,2.0,2100,SI_666,Rent,http://www.daft.ie/for-rent/house-saint-killians-park-clondalkin-clondalkin-dublin-22/6210101,Shauna O'Brien M.I.P.A.V,False,False,28,22.0
6200056,"Stocking Well Row, Stocking Avenue, Rathfarnham, Knocklyon, Dublin 16",2.0,2.0,2500,B1,Rent,http://www.daft.ie/for-rent/apartment-14-stocking-well-row-stocking-avenue-rathfarnham-knocklyon-dublin-16/6200056,Eimear Fahy,False,False,9,16.0
6230866,"Apartment 36, Riverbank Hall, Addison Avenue, Glasnevin, Dublin 11",2.0,2.0,2100,C3,Rent,http://www.daft.ie/for-rent/apartment-apartment-36-riverbank-hall-addison-avenue-glasnevin-dublin-11/6230866,Tim McDonald,False,False,6,11.0
6141345,"Harmonstown, Dublin 5, Artane, Dublin 5",3.0,1.0,3249,C1,Rent,http://www.daft.ie/for-rent/house-harmonstown-dublin-5-artane-dublin-5/6141345,Private User,False,False,13,5.0
6209790,"20H Rathborne Avenue, Ashtown, Ashtown, Dublin 15",2.0,2.0,2200,D1,Rent,http://www.daft.ie/for-rent/apartment-20h-rathborne-avenue-ashtown-ashtown-dublin-15/6209790,Tim McDonald,False,False,10,15.0
6197105,"77 Grosvenor Square Rathmines  Dublin 6, Rathgar, Dublin 6",1.0,1.0,1600,D1,Rent,http://www.daft.ie/for-rent/apartment-77-kenilworth-square-east-dublin-6-rathgar-dublin-6/6197105,Tim McDonald,False,False,5,6.0
6229543,"40 Diswellstown Drive, Hamilton Park, Castleknock, Dublin 15",4.0,3.0,3750,A3,Rent,http://www.daft.ie/for-rent/house-40-diswellstown-drive-hamilton-park-castleknock-dublin-15/6229543,Mel Fitzpatrick,False,False,19,15.0
6230583,"Coolmine, Dublin 15, Coolmine, Dublin 15",1.0,,1250,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-coolmine-dublin-15-coolmine-dublin-15/6230583,Private User,False,False,7,15.0
6131964,"76 The Crescent, Carrickmines Manor, Dublin 18, Carrickmines, Dublin 18",2.0,2.0,2600,C1,Rent,http://www.daft.ie/for-rent/apartment-76-the-crescent-carrickmines-manor-dublin-18-carrickmines-dublin-18/6131964,chen zhang,False,False,6,18.0
6217761,"Claude Road, Whitworth Road, Dublin 9, Phibsborough, Dublin 7",3.0,3.0,3300,B1,Rent,http://www.daft.ie/for-rent/house-claude-road-whitworth-road-dublin-9-phibsborough-dublin-7/6217761,Kevin Dowd,False,False,12,9.0
6230464,"Alexandra Place, North Wall, Dublin 1",2.0,2.0,2127,B3,Rent,http://www.daft.ie/for-rent/apartment-alexandra-place-north-wall-dublin-1/6230464,Brian D'Arcy,False,False,5,1.0
6161341,"€450 3 Nights - 62 Marsham Court, Stillorgan, Blackrock, Co. Dubli, Kilmacud, Co. Dublin",3.0,1.0,4285,D1,Rent,http://www.daft.ie/for-rent/house-marsham-court-stillorgan-blackrock-co-dublin-kilmacud-co-dublin/6161341,Stillorgan Property ,False,False,18,
6157183,"Ushers Quay,Dublin 8, Christchurch, Dublin 8",1.0,1.0,2100,D1,Rent,http://www.daft.ie/for-rent/apartment-ushers-quay-dublin-8-christchurch-dublin-8/6157183,Private User,False,False,8,8.0
6229342,"Apartment 15, Block 1, Custom Hall, Dublin 1",3.0,1.0,3100,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-15-block-1-custom-hall-dublin-1/6229342,Office admin,False,False,10,1.0
6227652,"51-52 Capel Street, Dublin 1",2.0,1.0,2750,SI_666,Rent,http://www.daft.ie/for-rent/apartment-51-52-capel-street-dublin-1/6227652,Brian D'Arcy,False,False,5,1.0
6230143,"6B Strangford Drive, Newcastle, Co. Dublin",1.0,1.0,1390,B2,Rent,http://www.daft.ie/for-rent/apartment-6b-strangford-drive-newcastle-co-dublin/6230143,Letting department,False,False,8,
6229649,"Apartment 87, Block D, Westend Gate, Tallaght, Dublin 24",2.0,2.0,1928,SI_666,Rent,http://www.daft.ie/for-rent/apartment-apartment-87-block-d-westend-gate-tallaght-dublin-24/6229649,Lettings Department,False,False,10,24.0
6142075,"Upper Buckingham Street, Dublin 1, Dublin 1",1.0,,1500,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-upper-buckingham-street-dublin-1-dublin-1/6142075,Roger Morgan,False,False,2,1.0
6209115,"29 The Locks  Charlotte Quay Dock, Dublin 4",2.0,1.0,3000,E2,Rent,http://www.daft.ie/for-rent/apartment-29-the-locks-charlotte-quay-dock-dublin-4/6209115,Louise Murphy,False,False,18,4.0
6229003,"9 Grace Park Close, Grace Park Wood, Dublin 9, Marino, Dublin 3",1.0,,1350,A3,Rent,http://www.daft.ie/for-rent/studio-apartment-9-grace-park-close-grace-park-wood-dublin-9-marino-dublin-3/6229003,Private User,False,False,5,9.0
6225129,"Danesfort, Castle Avenue, Clontarf, Dublin 3",1.0,1.0,1950,D2,Rent,http://www.daft.ie/for-rent/apartment-danesfort-castle-avenue-clontarf-dublin-3/6225129,Office,False,False,23,3.0
6218122,"The Crescent, Robswall, Malahide, Co. Dublin",5.0,3.0,4500,B3,Rent,http://www.daft.ie/for-rent/house-the-crescent-robswall-malahide-co-dublin/6218122,Shane Doyle ASCSI & ARICS,False,False,33,
6229513,"Bunratty Road, Kilmore, Dublin 5",1.0,,1285,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-bunratty-road-kilmore-dublin-5/6229513,Booking Adviser,False,False,14,5.0
6192336,"24 Fernleigh Grove, Dublin 15, Carpenterstown, Dublin 15",2.0,3.0,2586,SI_666,Rent,http://www.daft.ie/for-rent/apartment-24-fernleigh-grove-dublin-15-carpenterstown-dublin-15/6192336,Andreas Neamti - Lettings,False,False,25,15.0
6181699,"31 Maplewood Drive, Dublin 24, Tallaght, Dublin 24",3.0,1.0,2600,SI_666,Rent,http://www.daft.ie/for-rent/apartment-31-maplewood-drive-dublin-24-tallaght-dublin-24/6181699,Bridget-Anne Doran - Lettings,False,False,27,24.0
6206594,"Apartment 1, 142 Leeson Street Upper, Dublin 4",1.0,1.0,1790,SI_666,Rent,http://www.daft.ie/for-rent/house-apartment-1-142-leeson-street-upper-ranelagh-dublin-6/6206594,Andreas Neamti - Lettings,False,False,8,4.0
6229202,"12 Castlelyon Avenue, Newcastle, Co. Dublin",4.0,3.0,1700,B3,Rent,http://www.daft.ie/for-rent/house-12-castlelyon-avenue-newcastle-co-dublin/6229202,Letting department,False,False,16,
6216204,"Ceadarhurst Road, Pheonixpark Racecourse , Castlek, Castleknock, Dublin 15",2.0,2.0,2215,C3,Rent,http://www.daft.ie/for-rent/apartment-ceadarhurst-road-pheonixpark-racecourse-castlek-castleknock-dublin-15/6216204,Ciara,False,False,11,15.0
6148636,"Apartment 96, Adelaide Square, Whitefriar Street, Dublin City Centre",2.0,2.0,2629,C2,Rent,http://www.daft.ie/for-rent/apartment-apartment-96-adelaide-square-whitefriar-street-dublin-city-centre/6148636,Oliver Benjamin Property,False,False,14,
6229318,"27 Saint James's Road, Greenhills, Dublin 12",3.0,1.0,2750,E1,Rent,http://www.daft.ie/for-rent/house-27-saint-jamess-road-greenhills-greenhills-dublin-12/6229318,Carmel McGrane,False,False,15,12.0
6197174,"St  John’s, Sandymount, Dublin 4, Sandymount, Dublin 4",3.0,3.0,4600,C1,Rent,http://www.daft.ie/for-rent/house-st-john-s-sandymount-dublin-4-sandymount-dublin-4/6197174,caragh,False,False,8,4.0
6216537,"5 Belarmine Square, Dublin 18, Stepaside, Dublin 18",2.0,2.0,2500,D2,Rent,http://www.daft.ie/for-rent/house-5-belarmine-square-dublin-18-stepaside-dublin-18/6216537,Alan McKenna,False,False,7,18.0
6193437,"Apartment 17, Orwell Court, Braemor Road, Churchtown, Dublin 14",2.0,2.0,2950,D2,Rent,http://www.daft.ie/for-rent/apartment-apartment-17-orwell-court-rathgar-dublin-6/6193437,Ulker Gurun,False,False,13,14.0
6139998,"45 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",3.0,2.0,3700,C3,Rent,http://www.daft.ie/for-rent/house-45-donnybrook-manor-dublin-4-donnybrook-dublin-4/6139998,Liam Glynn,False,False,24,4.0
6202541,"40 Newcastle Boulevard, Newcastle, Co. Dublin",3.0,3.0,2500,B3,Rent,http://www.daft.ie/for-rent/house-40-newcastle-boulevard-newcastle-co-dublin/6202541,Letting department,False,False,27,
6229016,"Castleway, Golden Lane, Christchurch, Dublin 8",2.0,2.0,2800,B2,Rent,http://www.daft.ie/for-rent/apartment-castleway-golden-lane-christchurch-dublin-8/6229016,Tom D,False,False,9,8.0
6214833,"Apt 2, Bolton Square, D01 V078, Dublin 1",1.0,1.0,1750,F,Rent,http://www.daft.ie/for-rent/apartment-apt-2-bolton-square-d01-v078-dublin-1/6214833,Molly,False,False,9,1.0
6156110,"Apartment 47, East Courtyard, Tullyvale, Cabinteely, Dublin 18",3.0,2.0,3000,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-47-east-courtyard-tullyvale-cabinteely-dublin-18/6156110,Caroline McArdle,False,False,11,18.0
6206743,"Beechwood Court, Stillorgan, Co. Dublin",4.0,2.0,3515,C1,Rent,http://www.daft.ie/for-rent/house-beechwood-court-stillorgan-co-dublin/6206743,Richie O'Neill,False,False,17,
6061463,"Eden Park, Summerhill Road, Dun Laoghaire, Co. Dublin",1.0,,1321,C3,Rent,http://www.daft.ie/for-rent/studio-apartment-eden-park-summerhill-road-dun-laoghaire-co-dublin/6061463,Reception (Lettings),False,False,7,
6210708,"Bengal Terrace, Finglas Road, Glasnevin, Dublin 11",1.0,1.0,1486,D1,Rent,http://www.daft.ie/for-rent/apartment-bengal-terrace-finglas-road-glasnevin-dublin-11/6210708,Reception (Lettings),False,False,5,11.0
6161981,"Apartment 7, 26 Marlborough Street, Dublin 1",2.0,1.0,2375,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-7-26-marlborough-street-dublin-1/6161981,Reception (Lettings),False,False,8,1.0
6223217,"Apartment, Block 4, Parklands, Dublin 9",2.0,1.0,2048,C1,Rent,http://www.daft.ie/for-rent/apartment-apartment-block-4-parklands-dublin-9/6223217,Reception (Lettings),False,False,12,9.0
6226789,"Shanliss Road, Dublin 9, Whitehall, Dublin 9",3.0,1.0,3000,C3,Rent,http://www.daft.ie/for-rent/house-shanliss-road-dublin-9-whitehall-dublin-9/6226789,Reception (Lettings),False,False,12,9.0
6227737,"Saint Samsons, Balgriffin, Dublin 13, Clongriffin, Dublin 13",2.0,1.0,1836,C2,Rent,http://www.daft.ie/for-rent/apartment-saint-samsons-balgriffin-dublin-13-clongriffin-dublin-13/6227737,Frank,False,False,6,13.0
6227377,"The Tara, South Bank, Swords, Swords, Co. Dublin",4.0,3.0,3500,C1,Rent,http://www.daft.ie/for-rent/house-the-tara-south-bank-swords-swords-co-dublin/6227377,Swords Office,False,False,1,
6114431,"6 Linden Place, Grove Avenue, Blackrock, Stillorgan, Co. Dublin",5.0,4.0,5500,B3,Rent,http://www.daft.ie/for-rent/house-6-linden-place-grove-avenue-blackrock-stillorgan-co-dublin/6114431,Jason Zhu,False,False,23,
6227913,"Cookstown Gateway View, Tallaght, Dublin 24",1.0,1.0,1225,A2,Rent,http://www.daft.ie/for-rent/apartment-cookstown-gateway-view-tallaght-dublin-24/6227913,LDA Enquiries,False,False,1,24.0
6228972,"Apartment 3, Stratton Walk, Adamstown Square, Adamstown, Co. Dublin",2.0,2.0,2495,B2,Rent,http://www.daft.ie/for-rent/apartment-apartment-3-stratton-walk-adamstown-square-adamstown-co-dublin/6228972,Lettings,False,False,19,
6223780,"Dublin 5, Artane, Dublin 5",1.0,,1165,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-dublin-5-artane-dublin-5/6223780,wayne phillips,False,False,15,5.0
6225134,"Furry Park Road, Dublin 5, Killester, Dublin 5",1.0,1.0,1092,A1,Rent,http://www.daft.ie/for-rent/studio-apartment-furry-park-road-dublin-5-killester-dublin-5/6225134,bob,False,False,1,5.0
6225740,"Cookstown Gateway View, Tallaght, Dublin 24",2.0,1.0,1425,A2,Rent,http://www.daft.ie/for-rent/apartment-cookstown-gateway-view-tallaght-dublin-24/6225740,LDA Enquiries,False,False,1,24.0
4709744,"Glenesk, Sandymount, Dublin 4",2.0,1.0,3800,SI_666,Rent,http://www.daft.ie/for-rent/apartment-glenesk-sandymount-dublin-4/4709744,Dublin Shortlets,False,False,7,4.0
6135047,"Merchamp, Seafield Road East, Clontarf, Dublin 3",1.0,1.0,2800,C2,Rent,http://www.daft.ie/for-rent/apartment-merchamp-seafield-road-east-clontarf-dublin-3/6135047,Dublin Shortlets,False,False,4,3.0
6056674,"25 Shrewsbury, Dublin 4, Sandymount, Dublin 4",3.0,2.0,4800,SI_666,Rent,http://www.daft.ie/for-rent/house-25-shrewsbury-dublin-4-sandymount-dublin-4/6056674,Dublin Shortlets,False,False,6,4.0
6134234,"Clontarf Road, Dublin 3, Fairview, Dublin 3",1.0,3.0,1500,B3,Rent,http://www.daft.ie/for-rent/house-clontarf-road-dublin-3-fairview-dublin-3/6134234,Will ,False,False,1,3.0
6228582,"Alexandra Walk, Adelaide Square, Christchurch, Dublin 8",1.0,1.0,2100,B3,Rent,http://www.daft.ie/for-rent/apartment-alexandra-walk-adelaide-square-christchurch-dublin-8/6228582,Capital Properties,False,False,13,8.0
6223482,"Neptune House, Kilmainham, Dublin 8",1.0,1.0,2095,C3,Rent,http://www.daft.ie/for-rent/apartment-neptune-house-kilmainham-dublin-8/6223482,Capital Properties,False,False,9,8.0
6194079," Amiens Street, North Strand, Dublin 3",2.0,1.0,2500,D2,Rent,http://www.daft.ie/for-rent/apartment-71-amiens-street-north-strand-dublin-3/6194079,Lettings Inquiry,False,False,11,3.0
6218386,"Adelaide Square, Dublin 2",2.0,2.0,2800,C3,Rent,http://www.daft.ie/for-rent/apartment-adelaide-square-dublin-2/6218386,Capital Properties,False,False,8,2.0
6227811,"Rathgar Avenue, Rathgar, Dublin 6",3.0,2.0,2950,SI_666,Rent,http://www.daft.ie/for-rent/house-rathgar-avenue-rathgar-dublin-6/6227811,Anthony Lynch,False,False,16,6.0
5932248,"The Mews House, Tivoli Terrace Dun Laoghaire, Dun Laoghaire, Co. Dublin",1.0,1.0,1895,SI_666,Rent,http://www.daft.ie/for-rent/house-the-mews-house-tivoli-terrace-dun-laoghaire-dun-laoghaire-co-dublin/5932248,Five Star,False,False,10,
5957533,"6 Tivoli Terrace, Dun Laoghaire, Co. Dublin",3.0,2.0,2995,SI_666,Rent,http://www.daft.ie/for-rent/apartment-6-tivoli-terrace-dun-laoghaire-co-dublin/5957533,Admin Department,False,False,9,
6165537,"6 Tivoli Terrace, Dun Laoghaire, Co. Dublin",3.0,2.0,2995,SI_666,Rent,http://www.daft.ie/for-rent/apartment-6-tivoli-terrace-dun-laoghaire-co-dublin/6165537,Admin Department,False,False,9,
6202026,"6 Sundale Parade, Tallaght, Dublin 24",3.0,2.0,2202,C2,Rent,http://www.daft.ie/for-rent/house-6-sundale-parade-tallaght-dublin-24/6202026,Conerney Letting Department,False,False,14,24.0
6096936,"Baggot Lane, Dublin 4, Ballsbridge, Dublin 4",2.0,1.0,3350,C1,Rent,http://www.daft.ie/for-rent/house-baggot-lane-dublin-4-ballsbridge-dublin-4/6096936,Letting Department,False,False,22,4.0
6226059,"Dublin 4, Sandymount, Dublin 4",2.0,1.0,3200,C2,Rent,http://www.daft.ie/for-rent/apartment-87-shrewsbury-dublin-4-sandymount-dublin-4/6226059,Sinead Cahillane,False,False,11,4.0
6227747,"Jamestown Road, Finglas, Dublin 11",1.0,,1135,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-jamestown-road-finglas-dublin-11/6227747,Booking Adviser,False,False,3,11.0
6227589,"Village Green, Tallaght, Dublin 24",1.0,,1392,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-village-green-tallaght-dublin-24/6227589,Booking Adviser,False,False,10,24.0
6181450,"Roebuck Downs, Dublin 14, Windy Arbour, Dublin 14",3.0,1.0,3300,C2,Rent,http://www.daft.ie/for-rent/house-roebuck-downs-dublin-14-windy-arbour-dublin-14/6181450,Micheal O Raghallaigh,False,False,17,14.0
6201197,"10 Barn Elms, Churchtown Road Upper, Churchtown, Dublin 14",4.0,3.0,6000,SI_666,Rent,http://www.daft.ie/for-rent/house-10-barn-elms-churchtown-road-upper-churchtown-dublin-14/6201197,Lettings Department,False,False,24,14.0
6227351,"Rathcoole, Rathcoole, Co. Dublin",1.0,,1150,SI_666,Rent,http://www.daft.ie/for-rent/studio-apartment-rathcoole-rathcoole-co-dublin/6227351,Fiona,False,False,5,
6197348,"The Cubes 8, Beacon South Quarter, Sandyford, Dublin 18, Stillorgan, Co. Dublin",2.0,2.0,3000,B2,Rent,http://www.daft.ie/for-rent/apartment-the-cubes-8-beacon-south-quarter-sandyford-dublin-18-stillorgan-co-dublin/6197348,Aylin DK,False,False,24,18.0
6140055,"38 Ballsbridge Gardens, Crampton Avenue, Dublin 4, Sandymount, Dublin 4",2.0,2.0,3200,B3,Rent,http://www.daft.ie/for-rent/apartment-38-ballsbridge-gardens-crampton-avenue-dublin-4-sandymount-dublin-4/6140055,Dhruv ,False,False,23,4.0
6134939,"Hamlet , Balbriggan, Co. Dublin",6.0,4.0,4500,C3,Rent,http://www.daft.ie/for-rent/house-hamlet-balbriggan-co-dublin/6134939,Landlord ,False,False,15,
6112152,"STRAND ROAD  SAndymount , Sandymount, Dublin 4",2.0,1.0,4600,SI_666,Rent,http://www.daft.ie/for-rent/apartment-seaview-21-strand-road-dublin-4-sandymount-dublin-4/6112152,Iverna Hynes,False,False,12,4.0
6034256,"Mount Carmel, 4 Ardbrugh Villas, Dalkey, Co. Dublin",3.0,1.0,3350,E2,Rent,http://www.daft.ie/for-rent/house-mount-carmel-4-ardbrugh-villas-dalkey-co-dublin/6034256,Nick Crawford,False,False,10,
